id,uuid,title,url,geoHash,type,typology_id,typology_name,contract,isNew,luxury,visibility,isProjectLike,isMosaic,propertiesCount,price_value,price_formatted,price_min,price_max,price_range,price_visible,surface,rooms,bathrooms,floor,floor_number,floor_ga4value,elevator,address,latitude,longitude,city,province,region,macrozone,nation,description,caption,ga4features,ga4Heating,ga4Garage,views,agency_id,agency_type,agency_name,agency_label,agency_url,photo_id,photo_caption,photo_url_small,photo_url_medium,photo_url_large,typologyGA4Translation,matchSearch
115451075,7e0ecf9f-b7e8-533f-a421-aec07352ca84,"Trilocale corso Europa 87, Centro, Finale Ligure",https://www.immobiliare.it/annunci/115451075/,spvgq1hr,ad,14,Appartamento,rent,False,False,premium,False,False,,1300.0,€ 1.300/mese,,,1.001 - 1.500 &euro;,True,75 m²,3,2,Piano rialzato,piano rialzato,piano rialzato,,Corso Europa,44.1718,8.3555,Finale Ligure,Savona,Liguria,Centro,Italia,,,"porta blindata, esposizione esterna, armadio a muro, impianto tv centralizzato, arredato",Centralizzato,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1592596483.0,soggiorno,https://pwm.im-cdn.it/image/1592596483/xxs-c.jpg,https://pwm.im-cdn.it/image/1592596483/m-c.jpg,https://pwm.im-cdn.it/image/1592596483/xxl.jpg,Appartamento,
117109831,ce5bccbc-2926-5041-8ab8-d785b3414f5f,"Trilocale via Generale Enrico Caviglia 9, Centro, Finale Ligure",https://www.immobiliare.it/annunci/117109831/,spvgmcph,ad,14,Appartamento,rent,False,False,premium,False,False,,1400.0,€ 1.400/mese,,,1.001 - 1.500 &euro;,True,90 m²,3,1,"3°, con ascensore",3,3,True,Via Generale Enrico Caviglia,44.1713,8.3483,Finale Ligure,Savona,Liguria,Centro,Italia,,,"esposizione esterna, armadio a muro, balcone, impianto tv centralizzato, arredato",Centralizzato,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1626423549.0,Vista,https://pwm.im-cdn.it/image/1626423549/xxs-c.jpg,https://pwm.im-cdn.it/image/1626423549/m-c.jpg,https://pwm.im-cdn.it/image/1626423549/xxl.jpg,Appartamento,
110770945,c0d76715-69e9-50b2-95c5-65181c46d50e,"Bilocale via Vecchie Fornaci, Spotorno",https://www.immobiliare.it/annunci/110770945/,spvgxsjg,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,65 m²,2,1,"10°, con ascensore",10,10,True,Via Vecchie Fornaci,44.2316,8.4237,Spotorno,Savona,Liguria,,Italia,,AMPIO BILOCALE VISTA MARE,"porta blindata, esposizione esterna, accesso per disabili, terrazzo, impianto tv con parabola satellitare, arredato",Centralizzato,,"mare, panoramica",379248.0,agency,Vendocasa - Agenzia di Spotorno,agenzia,https://www.immobiliare.it/agenzie-immobiliari/379248/vendocasa-spotorno/,1500454717.0,VISTA,https://pwm.im-cdn.it/image/1500454717/xxs-c.jpg,https://pwm.im-cdn.it/image/1500454717/m-c.jpg,https://pwm.im-cdn.it/image/1500454717/xxl.jpg,Appartamento,
121617552,e08e79d7-a57a-5faf-a115-6b2609a82a3b,"Trilocale via Concezione 58, Centro, Finale Ligure",https://www.immobiliare.it/annunci/121617552/,spvgmbv0,ad,14,Appartamento,rent,True,False,premium,False,False,,3500.0,€ 3.500/mese,,,oltre 2.000 &euro;,True,65 m²,3,2,2°,2,2,,Via Concezione,44.1693,8.3458,Finale Ligure,Savona,Liguria,Centro,Italia,,TRILOCALE AFFITTO SUL MARE,"fibra ottica, balcone, impianto tv centralizzato, arredato",Autonomo,,mare,232947.0,agency,Finalmare Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/232947/finalmare/,1739470022.0,Terrazzo,https://pwm.im-cdn.it/image/1739470022/xxs-c.jpg,https://pwm.im-cdn.it/image/1739470022/m-c.jpg,https://pwm.im-cdn.it/image/1739470022/xxl.jpg,Appartamento,
115450231,3cd33aee-823f-54a3-8d68-c3fb051f08a5,"Trilocale corso Europa 87, Centro, Finale Ligure",https://www.immobiliare.it/annunci/115450231/,spvgq1hr,ad,14,Appartamento,rent,False,False,premium,False,False,,1200.0,€ 1.200/mese,,,1.001 - 1.500 &euro;,True,75 m²,3,1,Piano rialzato,piano rialzato,piano rialzato,,Corso Europa,44.1718,8.3555,Finale Ligure,Savona,Liguria,Centro,Italia,,,"porta blindata, esposizione esterna, armadio a muro, impianto tv centralizzato, arredato",Centralizzato,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1592579285.0,vista,https://pwm.im-cdn.it/image/1592579285/xxs-c.jpg,https://pwm.im-cdn.it/image/1592579285/m-c.jpg,https://pwm.im-cdn.it/image/1592579285/xxl.jpg,Appartamento,
115451611,00a1b577-c085-581e-a66e-379620840c08,"Trilocale via 4 Novembre 32, Centro, Finale Ligure",https://www.immobiliare.it/annunci/115451611/,spvgq1k3,ad,14,Appartamento,rent,False,False,premium,False,False,,1300.0,€ 1.300/mese,,,1.001 - 1.500 &euro;,True,75 m²,3,2,1°,1,1,,Via 4 Novembre,44.1721,8.3557,Finale Ligure,Savona,Liguria,Centro,Italia,,,"porta blindata, esposizione esterna, armadio a muro, impianto tv centralizzato, arredato",Centralizzato,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1592607327.0,soggiorno,https://pwm.im-cdn.it/image/1592607327/xxs-c.jpg,https://pwm.im-cdn.it/image/1592607327/m-c.jpg,https://pwm.im-cdn.it/image/1592607327/xxl.jpg,Appartamento,
120711244,cfb656e6-e970-5a9c-ac02-08a0759fd571,"Trilocale via Giuseppe Scavino 35, Centro, Varazze",https://www.immobiliare.it/annunci/120711244/,spyh6uzj,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,75 m²,3,1,Piano rialzato,piano rialzato,piano rialzato,,Via Giuseppe Scavino,44.3678,8.5683,Varazze,Savona,Liguria,Centro,Italia,,Casa vacanze a due passi dal mare - Liguria,"cancello elettrico, porta blindata, balcone, terrazzo, impianto tv con parabola satellitare, arredato, esposizione doppia",Autonomo,2 in parcheggio/garage comune,"mare, panoramica, db_feature.view.id_9",441089.0,agency,IMMOBILIARE STATIELLAE di Giada Beretta Romeo,agenzia,https://www.immobiliare.it/agenzie-immobiliari/441089/immobiliare-statiellae-di-giada-beretta-romeo/,1711070742.0,Vista,https://pwm.im-cdn.it/image/1711070742/xxs-c.jpg,https://pwm.im-cdn.it/image/1711070742/m-c.jpg,https://pwm.im-cdn.it/image/1711070742/xxl.jpg,Appartamento,
120763156,3fdb8d10-6a4d-5487-96ae-46086cd04c8c,"Quadrilocale via dei Conti Vacca, Centro, Finale Ligure",https://www.immobiliare.it/annunci/120763156/,spvgq1g2,ad,14,Appartamento,rent,False,False,premium,False,False,,1700.0,€ 1.700/mese,,,1.501 - 2.000 &euro;,True,87 m²,4,1,"2°, con ascensore",2,2,True,Via dei Conti Vacca,44.1748,8.3544,Finale Ligure,Savona,Liguria,Centro,Italia,,,"porta blindata, esposizione esterna, balcone, impianto tv centralizzato, arredato",Autonomo,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1712651766.0,Vista,https://pwm.im-cdn.it/image/1712651766/xxs-c.jpg,https://pwm.im-cdn.it/image/1712651766/m-c.jpg,https://pwm.im-cdn.it/image/1712651766/xxl.jpg,Appartamento,
119889724,beaf2dbe-3565-5380-bcc3-5acf78ba5fb7,"Monolocale via Ugo Bassi, Centro, Finale Ligure",https://www.immobiliare.it/annunci/119889724/,spvgmbug,ad,14,Appartamento,rent,False,False,premium,False,False,,2000.0,€ 2.000/mese,,,1.501 - 2.000 &euro;,True,30 m²,1,1,1°,1,1,,Via Ugo Bassi,44.1698,8.3454,Finale Ligure,Savona,Liguria,Centro,Italia,,MONOLOCALE in centro a Finale Ligure,"esposizione esterna, impianto tv centralizzato, arredato",Assente,,"panoramica, db_feature.view.id_10",232947.0,agency,Finalmare Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/232947/finalmare/,1685991580.0,Vista,https://pwm.im-cdn.it/image/1685991580/xxs-c.jpg,https://pwm.im-cdn.it/image/1685991580/m-c.jpg,https://pwm.im-cdn.it/image/1685991580/xxl.jpg,Appartamento,
108935949,4e293c08-b45a-545c-bded-5593141e9c42,"Trilocale via Dante 9., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/108935949/,spvfgw3u,ad,14,Appartamento,rent,False,False,premium,False,False,,600.0,€ 600/mese,,,501 - 1000 &euro;,True,60 m²,3,1,"4°, con ascensore",4,4,True,Via Dante 9.,44.1122,8.24242,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | TRILOCALE  IN VIA DANTE   A072,"accesso per disabili, balcone, impianto tv con parabola satellitare, arredato, esposizione doppia",Centralizzato,,,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1600165307.0,Salone,https://pwm.im-cdn.it/image/1600165307/xxs-c.jpg,https://pwm.im-cdn.it/image/1600165307/m-c.jpg,https://pwm.im-cdn.it/image/1600165307/xxl.jpg,Appartamento,
119991208,34eaf97e-b17c-5664-8546-8eeb3a1a3f49,"Bilocale via Cellini, 4., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/119991208/,spvfgqpm,ad,14,Appartamento,rent,False,False,premium,False,False,,750.0,€ 750/mese,,,501 - 1000 &euro;,True,50 m²,2,1,"3°, con ascensore",3,3,True,"via Cellini, 4.",44.111,8.2388,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE CLIMATIZZATO a 400 mt. dal mare  A085,"balcone, impianto tv con parabola satellitare, arredato, esposizione doppia",Centralizzato,,,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1688886454.0,Salone,https://pwm.im-cdn.it/image/1688886454/xxs-c.jpg,https://pwm.im-cdn.it/image/1688886454/m-c.jpg,https://pwm.im-cdn.it/image/1688886454/xxl.jpg,Appartamento,
119706770,468d337b-a91f-5396-aca0-49b609a39a35,"Bilocale C.so Leonardo Da Vinci 4., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/119706770/,spvfgx1t,ad,14,Appartamento,rent,False,False,premium,False,False,,550.0,€ 550/mese,,,501 - 1000 &euro;,True,40 m²,2,1,"2°, con ascensore",2,2,True,C.SO LEONARDO DA VINCI 4.,44.1165,8.24211,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE A 500 mt DAL MARE A039,"balcone, impianto tv con parabola satellitare, arredato, esposizione doppia",Centralizzato,,,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1680766208.0,Cucina,https://pwm.im-cdn.it/image/1680766208/xxs-c.jpg,https://pwm.im-cdn.it/image/1680766208/m-c.jpg,https://pwm.im-cdn.it/image/1680766208/xxl.jpg,Appartamento,
121606992,a8257a64-8a03-5110-8d3a-d844f709768e,"Bilocale via Dei Conradi 69, Centro, Albisola Superiore",https://www.immobiliare.it/annunci/121606992/,spyh1wmd,ad,14,Appartamento,rent,True,False,premium,False,False,,2000.0,€ 2.000/mese,,,1.501 - 2.000 &euro;,True,80 m²,2,1,"3° piano, con ascensore",3 piano,3 piano,True,VIA DEI CONRADI,44.3316,8.51116,Albisola Superiore,Savona,Liguria,Centro,Italia,,,"balcone, arredato",Centralizzato,,mare,241338.0,agency,Affiliato Tecnocasa: STUDIO ALBISOLA SAS,agenzia,https://www.immobiliare.it/agenzie-immobiliari/241338/tecnocasa-albisola-superiore/,1739259982.0,Terrazzo,https://pwm.im-cdn.it/image/1739259982/xxs-c.jpg,https://pwm.im-cdn.it/image/1739259982/m-c.jpg,https://pwm.im-cdn.it/image/1739259982/xxl.jpg,Appartamento,
119889670,5be9f370-0cc0-59db-b8dc-bc95934fb4c5,"Bilocale via Torino, Centro, Finale Ligure",https://www.immobiliare.it/annunci/119889670/,spvgmcjb,ad,14,Appartamento,rent,False,False,premium,False,False,,2100.0,€ 2.100/mese,,,oltre 2.000 &euro;,True,45 m²,2,1,"1°, con ascensore",1,1,True,Via Torino,44.1706,8.3467,Finale Ligure,Savona,Liguria,Centro,Italia,,Bilocale a 100 mt dal mare,"porta blindata, esposizione esterna, impianto tv centralizzato, arredato",Autonomo,,,232947.0,agency,Finalmare Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/232947/finalmare/,1685990296.0,Cucina,https://pwm.im-cdn.it/image/1685990296/xxs-c.jpg,https://pwm.im-cdn.it/image/1685990296/m-c.jpg,https://pwm.im-cdn.it/image/1685990296/xxl.jpg,Appartamento,
121453746,7895999c-dace-5fdc-842c-e91aee311066,"Villa unifamiliare via Madino, Varigotti, Finale Ligure",https://www.immobiliare.it/annunci/121453746/,spvgr706,ad,23,Villa unifamiliare,rent,False,False,premium,False,False,,3850.0,€ 3.850/mese,,,oltre 2.000 &euro;,True,280 m²,5+,3,1°,1,1,,Via Madino,44.1819,8.4051,Finale Ligure,Savona,Liguria,Varigotti,Italia,,FINALE LIGURE VARIGOTTI,"cancello elettrico, caminetto, esposizione esterna, balcone, impianto tv centralizzato, arredato, cantina",Autonomo,,db_feature.view.id_9,49922.0,agency,Rigano & Zunino immobiliare S.N.C.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/49922/rigano-e-zunino-genova/,1734434530.0,Facciata,https://pwm.im-cdn.it/image/1734434530/xxs-c.jpg,https://pwm.im-cdn.it/image/1734434530/m-c.jpg,https://pwm.im-cdn.it/image/1734434530/xxl.jpg,Villa,
115146403,b885c367-a63b-5c95-aa88-6f5b63f70793,"Trilocale via Barabina, Centro, Finale Ligure",https://www.immobiliare.it/annunci/115146403/,spvgq1u2,ad,14,Appartamento,rent,False,False,premium,False,False,,1000.0,€ 1.000/mese,,,501 - 1000 &euro;,True,75 m²,3,1,1°,1,1,,Via Barabina,44.1748,8.3557,Finale Ligure,Savona,Liguria,Centro,Italia,,TRILOCALE COMODO AL MARE,"porta blindata, esposizione esterna, armadio a muro, balcone, impianto tv centralizzato, arredato, cantina",Autonomo,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1586945713.0,soggiorno,https://pwm.im-cdn.it/image/1586945713/xxs-c.jpg,https://pwm.im-cdn.it/image/1586945713/m-c.jpg,https://pwm.im-cdn.it/image/1586945713/xxl.jpg,Appartamento,
120042398,6edbf6b1-b063-50f5-b669-4c862430c3f8,"Bilocale via Firenze 1., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/120042398/,spvfgwfb,ad,14,Appartamento,rent,False,False,premium,False,False,,650.0,€ 650/mese,,,501 - 1000 &euro;,True,55 m²,2,1,"3°, con ascensore",3,3,True,Via Firenze 1.,44.1144,8.24375,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE ZONA VIA PONTI  - A070,"esposizione esterna, balcone, impianto tv con parabola satellitare, arredato",Centralizzato,,panoramica,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1690362970.0,Salone,https://pwm.im-cdn.it/image/1690362970/xxs-c.jpg,https://pwm.im-cdn.it/image/1690362970/m-c.jpg,https://pwm.im-cdn.it/image/1690362970/xxl.jpg,Appartamento,
121425816,13519b0c-2009-5772-81cd-28216378cb67,"Quadrilocale via Giuseppe Brignoni, Centro Storico, Savona",https://www.immobiliare.it/annunci/121425816/,spyh0ftc,ad,14,Appartamento,rent,False,False,premium,False,False,,1000.0,€ 1.000/mese,,,501 - 1000 &euro;,True,100 m²,4,2,"8°, con ascensore",8,8,True,Via Giuseppe Brignoni,44.3109,8.4786,Savona,Savona,Liguria,Centro Storico,Italia,,QUADRILOCALE ARREDATO IN CENTRO SAVONA,"porta blindata, esposizione esterna, balcone, impianto tv centralizzato, solo cucina arredata",Autonomo,,db_feature.view.id_10,161181.0,agency,Fima Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/161181/fima-savona/,1733594892.0,Cucina,https://pwm.im-cdn.it/image/1733594892/xxs-c.jpg,https://pwm.im-cdn.it/image/1733594892/m-c.jpg,https://pwm.im-cdn.it/image/1733594892/xxl.jpg,Appartamento,
119326047,3823f601-c733-5f33-9d2f-f356334079d1,"Bilocale via Aurelia 88, Vado Centro, Vado Ligure",https://www.immobiliare.it/annunci/119326047/,spy5b5c3,ad,14,Appartamento,rent,False,False,premium,False,False,,,prezzo su richiesta,,,Prezzo su richiesta,False,40 m²,2,1,"5° piano, con ascensore",5 piano,5 piano,True,Via Aurelia,44.2738,8.43933,Vado Ligure,Savona,Liguria,Vado Centro,Italia,,,"porta blindata, balcone, arredato",Autonomo,,"mare, panoramica",9751.0,agency,Vadoalmare S.A.S.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/9751/vadoalmare-vado-ligure/,1672039839.0,Salone,https://pwm.im-cdn.it/image/1672039839/xxs-c.jpg,https://pwm.im-cdn.it/image/1672039839/m-c.jpg,https://pwm.im-cdn.it/image/1672039839/xxl.jpg,Appartamento,
117200799,5c24ce5d-463f-5c3a-8244-1d724d6c440b,"Bilocale piazza Sant'Antonio 2. Borghetto Santo Spirito, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/117200799/,spvfgwez,ad,14,Appartamento,rent,False,False,premium,False,False,,1300.0,€ 1.300/mese,,,1.001 - 1.500 &euro;,True,50 m²,2,1,"1°, con ascensore",1,1,True,Piazza Sant'Antonio 2. Borghetto Santo Spirito,44.1141,8.24508,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE IN ZONA CENTRALE  A115,"esposizione esterna, accesso per disabili, balcone, arredato",Centralizzato,,"mare, panoramica",212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1628496545.0,Interno appartamento,https://pwm.im-cdn.it/image/1628496545/xxs-c.jpg,https://pwm.im-cdn.it/image/1628496545/m-c.jpg,https://pwm.im-cdn.it/image/1628496545/xxl.jpg,Appartamento,
101374767,d1476320-88c3-5670-b70a-6a32ca539a73,"Bilocale via Firenze 4., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/101374767/,spvfgwfk,ad,14,Appartamento,rent,False,False,premium,False,False,,550.0,€ 550/mese,,,501 - 1000 &euro;,True,40 m²,2,1,"2°, con ascensore",2,2,True,Via Firenze 4.,44.115,8.24309,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE A 300 MT. DAL MARE cod. A009,"accesso per disabili, impianto tv con parabola satellitare, arredato, esposizione doppia",Centralizzato,,,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1600213439.0,Cucina,https://pwm.im-cdn.it/image/1600213439/xxs-c.jpg,https://pwm.im-cdn.it/image/1600213439/m-c.jpg,https://pwm.im-cdn.it/image/1600213439/xxl.jpg,Appartamento,
121733228,e9ba45e0-aae2-508d-ad6f-da5e3120a242,"Trilocale Daniel Hanbury, Muretto di Alassio, Stazione, Corso Marconi, Alassio",https://www.immobiliare.it/annunci/121733228/,spvf6585,ad,14,Appartamento,rent,True,False,premium,False,False,,750.0,€ 750/mese,,,501 - 1000 &euro;,True,65 m²,3,1,1° piano,1 piano,1 piano,,Daniel Hanbury,44.0091,8.17399,Alassio,Savona,Liguria,"Muretto di Alassio, Stazione, Corso Marconi",Italia,,Trilocale in affitto a Alassio,"balcone, impianto tv con parabola satellitare, arredato",Assente,,,203377.0,agency,Alassio Riviera Real Estate,agenzia,https://www.immobiliare.it/agenzie-immobiliari/203377/alassio-riviera-real-estate-alassio/,1743364216.0,Salone,https://pwm.im-cdn.it/image/1743364216/xxs-c.jpg,https://pwm.im-cdn.it/image/1743364216/m-c.jpg,https://pwm.im-cdn.it/image/1743364216/xxl.jpg,Appartamento,
119330937,2c16bc2f-b3ea-530a-af80-65570f178a22,"Attico corso Europa 35., Borghetto Santo Spirito",https://www.immobiliare.it/annunci/119330937/,spvfgwuf,ad,15,Attico,rent,False,False,premium,False,False,,750.0,€ 750/mese,,,501 - 1000 &euro;,True,70 m²,3,1,"9°, con ascensore",9,9,True,Corso Europa 35.,44.1146,8.24651,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | TRILOCALE ATTICO FRONTE MARE - CLIMATIZZATO A104,"mansarda, porta blindata, esposizione esterna, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,,mare,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1672154783.0,Vista,https://pwm.im-cdn.it/image/1672154783/xxs-c.jpg,https://pwm.im-cdn.it/image/1672154783/m-c.jpg,https://pwm.im-cdn.it/image/1672154783/xxl.jpg,Attico - Mansarda,
72600168,362db286-ec0a-5bb3-a321-5e2c6fa47ab3,"Bilocale via Giardini, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/72600168/,spvfgw24,ad,14,Appartamento,rent,False,False,premium,False,False,,600.0,€ 600/mese,,,501 - 1000 &euro;,True,45 m²,2,1,"3°, con ascensore",3,3,True,Via Giardini,44.1119,8.24,Borghetto Santo Spirito,Savona,Liguria,,Italia,,Bilocale in Via Giardini,"esposizione esterna, balcone, impianto tv con parabola satellitare, arredato",Centralizzato,,,185206.0,agency,Abimar,agenzia,https://www.immobiliare.it/agenzie-immobiliari/185206/abimar-borghetto-santo-spirito/,779180662.0,Foto 1,https://pwm.im-cdn.it/image/779180662/xxs-c.jpg,https://pwm.im-cdn.it/image/779180662/m-c.jpg,https://pwm.im-cdn.it/image/779180662/xxl.jpg,Appartamento,
118820271,77e9f861-d0aa-55c5-9c2f-804c76e86603,"Villa unifamiliare via Oliveto 57, Tovo San Giacomo",https://www.immobiliare.it/annunci/118820271/,spvgk625,ad,23,Villa unifamiliare,rent,False,False,premium,False,False,,1000.0,€ 1.000/mese,,,501 - 1000 &euro;,True,127 m²,5,2,"3 piani: Piano terra, Piano rialzato, 1°","piano terra, piano rialzato, 1","piano terra, piano rialzato, 1",,Via Oliveto,44.178,8.2729,Tovo San Giacomo,Savona,Liguria,,Italia,,VILLA UNIFAMILIARE CON GIARDINO E POSTO AUTO DISPONIBILE PER,"esposizione esterna, balcone, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,1 in parcheggio/garage comune,"panoramica, db_feature.view.id_9",441579.0,agency,Calcasa S.N.C. Di Calcagno Elisa & C.,agenzia,https://www.immobiliare.it/agenzie-immobiliari/441579/calcasa-savona/,1660585371.0,Ingresso,https://pwm.im-cdn.it/image/1660585371/xxs-c.jpg,https://pwm.im-cdn.it/image/1660585371/m-c.jpg,https://pwm.im-cdn.it/image/1660585371/xxl.jpg,Villa,
94220602,74120cca-1c34-5ced-90f7-378b8d1ae7f4,"Bilocale via del Cigno, Centro, Finale Ligure",https://www.immobiliare.it/annunci/94220602/,spvgm9hz,ad,14,Appartamento,rent,False,False,premium,False,False,,2500.0,€ 2.500/mese,,,oltre 2.000 &euro;,True,50 m²,2,1,2°,2,2,,Via del Cigno,44.1718,8.3344,Finale Ligure,Savona,Liguria,Centro,Italia,,Cod 5370 Finale Ligure bilocale in locazione turistica.,"porta blindata, esposizione esterna, balcone, impianto tv centralizzato, arredato",Autonomo,,,113129.0,agency,Immobiliare Valente,agenzia,https://www.immobiliare.it/agenzie-immobiliari/113129/valente-finale-ligure/,1151753964.0,,https://pwm.im-cdn.it/image/1151753964/xxs-c.jpg,https://pwm.im-cdn.it/image/1151753964/m-c.jpg,https://pwm.im-cdn.it/image/1151753964/xxl.jpg,Appartamento,
119346691,a689e7d1-feb6-5395-ac23-849256ff8444,"Bilocale Passo Saleo, 2, Borghetto Santo Spirito",https://www.immobiliare.it/annunci/119346691/,spvfgwuw,ad,14,Appartamento,rent,False,False,premium,False,False,,650.0,€ 650/mese,,,501 - 1000 &euro;,True,50 m²,2,1,"3°, con ascensore",3,3,True,"Passo Saleo, 2",44.1153,8.24614,Borghetto Santo Spirito,Savona,Liguria,,Italia,,STAGIONALE | BILOCALE CON DIRETTO ACCESSO AL MARE  A133,"balcone, impianto tv con parabola satellitare, arredato, esposizione doppia",Centralizzato,,mare,212842.0,agency,Immobiliare L'Orizzonte,agenzia,https://www.immobiliare.it/agenzie-immobiliari/212842/l-orizzonte-borghetto-santo-spirito/,1672525867.0,Salone,https://pwm.im-cdn.it/image/1672525867/xxs-c.jpg,https://pwm.im-cdn.it/image/1672525867/m-c.jpg,https://pwm.im-cdn.it/image/1672525867/xxl.jpg,Appartamento,
116369991,eace6215-85ba-576b-869b-093a23fc655e,"Quadrilocale via Morteo, 12, Borgo Coscia, Alassio",https://www.immobiliare.it/annunci/116369991/,spvf65f4,ad,14,Appartamento,rent,False,False,premium,False,False,,1400.0,€ 1.400/mese,,,1.001 - 1.500 &euro;,True,77 m²,4,1,"4°, con ascensore",4,4,True,"Via Morteo, 12",44.0103,8.1769,Alassio,Savona,Liguria,Borgo Coscia,Italia,,Alassio settembre 2025 vista mare ed isola Gallinara,"porta blindata, esposizione esterna, balcone, impianto tv centralizzato, arredato",Autonomo,,mare,127142.0,agency,PBA Servizi Immobiliari di Pietrasanta Claudio,agenzia,https://www.immobiliare.it/agenzie-immobiliari/127142/pba-pietrasanta/,1618755023.0,Vista,https://pwm.im-cdn.it/image/1618755023/xxs-c.jpg,https://pwm.im-cdn.it/image/1618755023/m-c.jpg,https://pwm.im-cdn.it/image/1618755023/xxl.jpg,Appartamento,
115938037,b7559349-1974-5d7a-9f74-931fa9a958a3,"Bilocale via Generale Enrico Caviglia 9, Centro, Finale Ligure",https://www.immobiliare.it/annunci/115938037/,spvgmcph,ad,14,Appartamento,rent,False,False,premium,False,False,,1000.0,€ 1.000/mese,,,501 - 1000 &euro;,True,50 m²,2,1,"3°, con ascensore",3,3,True,Via Generale Enrico Caviglia,44.1713,8.3483,Finale Ligure,Savona,Liguria,Centro,Italia,,,"esposizione esterna, armadio a muro, balcone, impianto tv centralizzato, arredato",Centralizzato,,,4165.0,agency,Immobiliare Mallarino di Mallarino Jvan,agenzia,https://www.immobiliare.it/agenzie-immobiliari/4165/mallarino-finale-ligure/,1603236095.0,Cucina,https://pwm.im-cdn.it/image/1603236095/xxs-c.jpg,https://pwm.im-cdn.it/image/1603236095/m-c.jpg,https://pwm.im-cdn.it/image/1603236095/xxl.jpg,Appartamento,
